STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,DAPR,EVAP,MDPR,PGTM,PRCP,RAIN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT10,WT11
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/27/2019,9.4,,,,,0,0,0,0,82,91,73,,150,150,,,21.9,25.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/28/2019,12.75,,,,,0,0,0,0,83,92,77,,140,150,,,25.1,32,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/29/2019,12.3,,,,,0,0,0,0,83,89,75,,150,140,,,21.9,28,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/30/2019,6.71,,,,,0.06,1,0,0,82,91,72,,120,130,,,16.1,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,5/31/2019,4.7,,,,,0.13,1,0,0,82,93,72,,350,340,,,23,30,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/1/2019,3.58,,,,,0,0,0,0,80,95,70,,150,130,,,13,16.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/2/2019,4.92,,,,,0,0,0,0,84,96,74,,150,140,,,16.1,18.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/3/2019,5.37,,,,,0,0,0,0,84,95,73,,130,130,,,16.1,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/4/2019,7.38,,,,,0.01,1,0,0,83,95,72,,130,180,,,23,30,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/5/2019,11.86,,,,,2.45,1,0,0,76,79,73,,130,140,,,28,34,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/6/2019,5.82,,,,,0,0,0,0,81,95,75,,220,320,,,15,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/7/2019,7.38,,,,,0,0,0,0,82,95,74,,310,340,,,17,25.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/8/2019,5.37,,,,,0,0,0,0,84,95,72,,350,340,,,16.1,21.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/9/2019,5.59,,,,,0,0,0,0,85,97,73,,60,60,,,18.1,23,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/10/2019,9.62,,,,,0,0,0,0,84,93,76,,350,30,,,21.9,25.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/11/2019,6.93,,,,,0,0,0,0,80,88,71,,10,10,,,15,18.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/12/2019,3.36,,,,,0.01,1,0,0,79,91,69,,30,360,,,14.1,17,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/13/2019,6.04,,,,,0,0,0,0,81,92,72,,40,40,,,14.1,18.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/14/2019,9.62,,,,,0,0,0,0,81,91,73,,140,150,,,21.9,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/15/2019,10.51,,,,,0,0,0,0,84,94,77,,160,160,,,21,30,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/16/2019,11.86,,,,,1.47,1,0,0,83,90,67,,310,320,,,31.1,38.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/17/2019,5.82,,,,,0.04,1,0,0,75,89,68,,120,120,,,15,19,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/18/2019,4.25,,,,,0,0,0,0,83,94,74,,320,300,,,12.1,16.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/19/2019,8.05,,,,,0,0,0,0,86,96,78,,170,180,,,16.1,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/20/2019,8.5,,,,,0,0,0,0,86,94,78,,170,160,,,16.1,21.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/21/2019,12.53,,,,,0,0,0,0,87,94,82,,170,160,,,21,25.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/22/2019,12.53,,,,,0.02,1,0,0,87,93,82,,160,150,,,23,28,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/23/2019,13.87,,,,,0.02,1,0,0,87,94,83,,150,170,,,21.9,29.1,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/24/2019,8.95,,,,,1.28,1,0,0,81,88,68,,20,30,,,32,38,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/25/2019,8.05,,,,,0.3,1,0,0,78,84,73,,110,200,,,18.1,27.1,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/26/2019,7.38,,,,,0.02,1,0,0,78,87,72,,120,110,,,18.1,23,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/27/2019,4.25,,,,,0.08,1,0,0,80,90,74,,340,350,,,19.9,27.1,1,1,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/28/2019,3.58,,,,,0.38,1,0,0,80,94,71,,240,180,,,25.1,36.9,1,,1,,1,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/29/2019,5.14,,,,,0.8,1,0,0,77,90,71,,340,350,,,32,42.1,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,6/30/2019,3.36,,,,,0,0,0,0,76,87,71,,150,150,,,13,16.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/1/2019,6.71,,,,,0,0,0,0,82,93,75,,130,150,,,19.9,23,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/2/2019,6.93,,,,,0.13,1,0,0,83,90,74,,140,140,,,23,33.1,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/3/2019,6.49,,,,,0,0,0,0,79,88,73,,140,150,,,19.9,23.9,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/4/2019,8.95,,,,,1.21,1,0,0,83,92,74,,220,210,,,21.9,28,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/5/2019,6.26,,,,,0,0,0,0,85,95,78,,150,130,,,15,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/6/2019,4.92,,,,,0,0,0,0,85,96,75,,150,130,,,13,15,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/7/2019,4.92,,,,,0,0,0,0,86,96,77,,150,150,,,18.1,21.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/8/2019,4.7,,,,,0.31,1,0,0,87,97,76,,300,310,,,18.1,23.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/9/2019,5.59,,,,,0,0,0,0,86,96,80,,130,120,,,15,18.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/10/2019,3.13,,,,,0,0,0,0,87,97,78,,150,160,,,13,15,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/11/2019,6.49,,,,,0,0,0,0,86,96,77,,10,40,,,15,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/12/2019,10.96,,,,,0,0,0,0,88,96,80,,30,20,,,21,28,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/13/2019,12.08,,,,,0.45,1,0,0,86,92,78,,20,20,,,30,36.9,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/14/2019,6.71,,,,,0,0,0,0,83,92,77,,220,330,,,12.1,18.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/15/2019,8.72,,,,,0,0,0,0,86,92,79,,150,140,,,25.9,31.1,1,,1,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/16/2019,9.4,,,,,0,0,0,0,87,96,80,,160,150,,,21,25.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/17/2019,7.38,,,,,0.21,1,0,0,86,94,79,,140,150,,,19.9,23,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/18/2019,7.38,,,,,0,0,0,0,86,96,76,,150,150,,,19.9,23,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/19/2019,7.83,,,,,0,0,0,0,86,94,76,,150,120,,,21,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/20/2019,7.61,,,,,0.01,1,0,0,86,96,77,,150,160,,,23.9,28,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/21/2019,5.82,,,,,0,0,0,0,85,95,76,,140,140,,,23,27.1,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/22/2019,3.8,,,,,0,0,0,0,85,95,78,,130,120,,,16.1,19,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/23/2019,9.84,,,,,0,0,0,0,83,90,75,,360,40,,,21,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/24/2019,9.84,,,,,0,0,0,0,80,90,68,,20,340,,,18.1,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/25/2019,6.04,,,,,0,0,0,0,78,91,66,,10,10,,,16.1,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/26/2019,6.71,,,,,0,0,0,0,80,94,69,,140,110,,,15,19.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/27/2019,6.93,,,,,0,0,0,0,84,95,75,,140,150,,,19.9,23.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/28/2019,7.38,,,,,0.04,1,0,0,83,92,75,,160,160,,,19.9,23.9,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/29/2019,6.26,,,,,0.42,1,0,0,84,97,76,,150,150,,,33.1,40,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/30/2019,6.26,,,,,0.01,1,0,0,85,97,74,,150,80,,,36,40.9,1,,1,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,7/31/2019,6.04,,,,,0,0,0,0,81,96,74,,150,140,,,18.1,19.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/1/2019,4.25,,,,,0,0,0,0,85,95,75,,120,130,,,14.1,17,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/2/2019,3.58,,,,,0,0,0,0,86,96,76,,20,20,,,12.1,16.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/3/2019,3.58,,,,,0,0,0,0,86,94,78,,10,10,,,12.1,14.1,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/4/2019,5.59,,,,,0.13,1,0,0,85,94,78,,140,170,,,21,28,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/5/2019,4.92,,,,,0,0,0,0,85,96,77,,150,150,,,17,19.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/6/2019,5.59,,,,,0,0,0,0,86,97,77,,150,140,,,25.1,29.1,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/7/2019,6.49,,,,,0,0,0,0,88,99,80,,160,170,,,14.1,19,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/8/2019,7.38,,,,,0,0,0,0,89,101,81,,170,160,,,16.1,21.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/9/2019,7.61,,,,,0,0,0,0,89,101,82,,170,170,,,17,21.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/10/2019,5.59,,,,,0,0,0,0,88,101,77,,110,110,,,17,21.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/11/2019,6.71,,,,,0,0,0,0,89,101,79,,140,160,,,21,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/12/2019,7.38,,,,,0,0,0,0,89,101,81,,140,130,,,16.1,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/13/2019,6.26,,,,,0,0,0,0,90,103,81,,150,250,,,17,21.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/14/2019,5.82,,,,,0,0,0,0,90,102,80,,30,30,,,33.1,38.9,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/15/2019,4.92,,,,,0,0,0,0,85,99,78,,60,60,,,19.9,23.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/16/2019,6.04,,,,,0,0,0,0,85,98,78,,160,160,,,19.9,23.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/17/2019,8.5,,,,,0,0,0,0,87,98,81,,140,150,,,21,23.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/18/2019,8.28,,,,,0.05,1,0,0,88,97,78,,150,160,,,19.9,27.1,,,,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/19/2019,7.16,,,,,0,0,0,0,87,99,78,,130,130,,,21.9,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/20/2019,4.25,,,,,0.09,1,0,0,85,95,77,,170,170,,,17,23,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/21/2019,4.7,,,,,0,0,0,0,85,98,77,,150,160,,,19.9,23,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/22/2019,7.61,,,,,0.02,1,0,0,85,96,76,,140,150,,,21,25.9,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/23/2019,6.71,,,,,0.16,1,0,0,83,94,77,,130,120,,,18.1,23,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/24/2019,5.82,,,,,0.01,1,0,0,83,95,77,,160,160,,,14.1,17,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/25/2019,5.59,,,,,1.5,1,0,0,83,96,77,,180,190,,,15,25.9,1,,1,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/26/2019,7.16,,,,,0,0,0,0,85,98,78,,170,170,,,15,21,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/27/2019,6.04,,,,,0,0,0,0,87,98,79,,140,140,,,21,23,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/28/2019,4.03,,,,,0.29,1,0,0,85,95,74,,320,320,,,23.9,30,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/29/2019,3.58,,,,,0.17,1,0,0,80,94,74,,160,160,,,21.9,30,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/30/2019,5.82,,,,,0,0,0,0,84,95,75,,140,130,,,17,19.9,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,8/31/2019,5.14,,,,,0,0,0,0,83,96,75,,100,100,,,21,25.1,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/1/2019,6.04,,,,,0,0,0,0,86,100,76,,40,50,,,16.1,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/2/2019,6.93,,,,,0,0,0,0,85,99,75,,40,60,,,19.9,23.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/3/2019,7.38,,,,,0,0,0,0,85,98,75,,110,80,,,18.1,30,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/4/2019,7.16,,,,,0,0,0,0,86,99,77,,120,120,,,21,25.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/5/2019,4.03,,,,,0,0,0,0,86,99,74,,140,150,,,14.1,16.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/6/2019,5.14,,,,,0,0,0,0,87,99,76,,140,140,,,15,17,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/7/2019,5.59,,,,,0,0,0,0,86,99,74,,140,150,,,17,21,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/8/2019,5.37,,,,,0,0,0,0,85,98,71,,130,130,,,19.9,23,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/9/2019,7.61,,,,,0,0,0,0,85,97,75,,140,130,,,23.9,27.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/10/2019,5.82,,,,,1.63,1,0,0,83,93,76,,270,270,,,23.9,34,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/11/2019,4.92,,,,,0.05,1,0,0,81,93,76,,160,150,,,19.9,23.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/12/2019,6.49,,,,,0.05,1,0,0,83,96,75,,70,60,,,21,23.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/13/2019,4.7,,,,,0,0,0,0,84,97,75,,120,60,,,17,21.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/14/2019,6.93,,,,,0,0,0,0,84,98,74,,90,90,,,21.9,30,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/15/2019,6.26,,,,,0,0,0,0,83,96,75,,100,100,,,23,30,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/16/2019,9.4,,,,,0,0,0,0,82,94,75,,110,110,,,31.1,35.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/17/2019,13.42,,,,,0.6,1,0,0,78,82,75,,80,70,,,25.9,33.1,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/18/2019,6.26,,,,,1.99,1,0,0,77,83,75,,150,150,,,18.1,25.1,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/19/2019,8.5,,,,,9.21,1,0,0,78,82,74,,40,40,,,36,42.9,1,1,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/20/2019,7.61,,,,,0.88,1,0,0,79,87,75,,160,210,,,23,31.1,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/21/2019,10.07,,,,,0,0,0,0,81,90,75,,130,120,,,21,25.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/22/2019,6.93,,,,,0,0,0,0,80,90,75,,140,150,,,23,25.9,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/23/2019,4.47,,,,,0.26,1,0,0,81,91,75,,140,140,,,21,25.9,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/24/2019,5.82,,,,,0,0,0,0,82,90,73,,130,120,,,16.1,19.9,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/25/2019,5.59,,,,,0,0,0,0,80,91,72,,130,130,,,16.1,19.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/26/2019,5.14,,,,,0,0,0,0,80,92,71,,150,150,,,15,17,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/27/2019,5.82,,,,,0.28,1,0,0,79,85,73,,140,130,,,18.1,23,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/28/2019,9.17,,,,,0,0,0,0,82,91,75,,140,130,,,19.9,23.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/29/2019,9.62,,,,,0,0,0,0,84,91,75,,140,150,,,19.9,23,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,9/30/2019,9.84,,,,,0,0,0,0,83,92,77,,130,130,,,18.1,23,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,10/1/2019,7.61,,,,,0,0,0,0,82,91,74,,130,130,,,18.1,21.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,10/2/2019,6.04,,,,,0,0,0,0,81,92,74,,140,130,,,16.1,19.9,1,,,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,10/3/2019,6.04,,,,,0.02,1,0,0,82,93,74,,100,100,,,21.9,25.9,,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,10/4/2019,4.47,,,,,0,0,0,0,80,93,72,,60,110,,,12.1,16.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,10/5/2019,3.8,,,,,0,0,0,0,81,93,72,,40,80,,,12.1,14.1,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,10/6/2019,4.92,,,,,0,0,0,0,81,91,72,,140,140,,,16.1,19,1,,,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,10/7/2019,10.07,,,,,0,0,0,0,79,83,68,,20,20,,,19.9,30,1,,,,,,1,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,10/8/2019,7.16,,,,,0,0,0,0,73,84,65,,40,40,,,14.1,17,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,10/9/2019,7.38,,,,,0,0,0,0,75,89,66,,130,130,,,18.1,21.9,1,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,10/10/2019,10.07,,,,,0,0,0,0,81,92,73,,130,150,,,21,28,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,10/11/2019,11.63,,,,,0.49,1,0,0,73,79,52,,360,10,,,28,34,1,,1,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,10/12/2019,10.51,,,,,0,0,0,0,58,72,53,,360,40,,,17,25.9,,,,,,,,,
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",29.98,-95.36,29,10/13/2019,5.59,,,,,0,0,0,0,65,82,56,,80,110,,,12.1,15,,,,,,,,,
